"fromuserid","touserid","numbercalls","secondscalls"
"350036","350040","6","3279"
"350194","350191","2","1274"
"433648","350152","16","3035"
"350038","350341","17","1392"
"350037","350045","10","3430"
"350023","350186","8","1870"
"350022","350030","11","739"
"350018","350224","6","1177"
"350160","350137","1","3058"
"350025","350108","1","1953"
"350084","350089","7","341"
"350086","350089","11","5813"
"350017","350225","30","4372"
"350110","350099","7","596"
"350158","350164","23","6547"
"350104","350132","10","1185"
"350143","350104","1","61"
"350005","350182","16","2319"
"350108","350377","6","35"
"350116","350114","6","544"
"350138","350244","5","409"
"350030","350273","9","2417"
"350072","350077","8","1622"
"350166","350048","18","2138"
"350135","350123","15","1715"
"350167","350308","19","2408"
"350109","350115","16","1579"
"350006","350001","8","3061"
"350171","350167","4","239"
"350019","350148","3","1716"
"350063","350032","6","1551"
"350098","350106","14","1680"
"350011","350150","6","316"
"350120","350077","15","1527"
"350069","350265","4","2442"
"350186","350016","37","4184"
"350122","350242","18","1100"
"350177","350386","5","1569"
"350082","350084","7","396"
"350172","350164","7","362"
"350139","350111","15","1358"
"357758","350130","11","322"
"350074","350104","1","2823"
"350129","350346","10","2252"
"350067","350135","10","1855"
"350107","350273","3","1206"
"350128","350131","3","3485"
"350089","350096","9","3335"
"350170","350172","3","11"
"350155","350011","17","3513"
"350027","350016","1","1916"
"350198","489312","11","3537"
"350140","350228","18","2898"
"350197","350211","7","1943"
"350179","350307","14","2232"
"350175","350310","15","2310"
"350106","350227","9","1496"
"350008","350001","16","479"
"350040","350046","5","2683"
"350131","350157","19","3966"
"491615","350194","13","379"
"350183","350180","14","1219"
"350145","350250","8","482"
"350099","350248","8","1788"
"350095","350062","6","2338"
"350085","350366","10","1064"
"350013","350061","10","1997"
"350004","350197","17","2859"
"350050","350028","2","2893"
"350035","350375","2","3033"
"350193","350214","19","3587"
"350075","350376","6","1006"
"350185","350393","9","2402"
"350125","350021","15","1297"
"350068","350392","16","1737"
"576832","350122","18","1235"
"350173","350237","10","1215"
"350014","350314","2","3272"
"350141","350144","10","510"
"350136","350348","20","3505"
"350156","350112","16","2804"
"350148","350158","15","1207"
"350057","350226","7","43"
"350112","350057","13","3213"
"350169","350181","11","887"
"350182","350151","1","74"
"350015","350025","15","2803"
"350081","350182","12","2260"
"350115","350252","27","5323"
"350114","350117","18","2939"
"388018","350223","15","2776"
"350077","350080","4","3109"
"350126","350121","19","1288"
"350071","350103","1","912"
"350020","350299","5","1219"
"350176","350177","19","594"
"350044","350106","18","1987"
"350165","350331","14","2605"
"350174","350143","19","3626"
"350032","350039","11","1249"
"350130","350312","18","406"
"350055","350087","9","3322"
"350060","350248","20","2997"
"350162","350227","29","4136"
"350111","350184","18","2565"
"350133","350129","14","225"
"350054","350249","14","1050"
"350058","350337","7","42"
"350009","350012","18","3055"
"350053","350335","9","1418"
"350041","350275","19","1693"
"350192","350395","3","1776"
"350062","350201","12","3113"
"350113","350130","5","796"
"489312","350204","19","5050"
"350042","350050","2","1296"
"350150","350192","13","1708"
"350026","350181","2","471"
"350091","350092","9","3559"
"350195","350183","10","2494"
"350189","350102","8","1963"
"350043","350045","12","1814"
"350080","350086","14","2509"
"350092","350285","20","1557"
"350002","350126","12","1541"
"350010","350002","17","371"
"350039","350364","11","2772"
"350052","350049","2","1392"
"350105","350362","20","790"
"350016","350170","13","1231"
"350134","350033","1","727"
"350059","350109","15","1031"
"350119","350263","13","3355"
"350188","350190","7","1447"
"350033","350087","1","64"
"350021","350155","14","795"
"350076","350074","19","912"
"350046","350048","13","866"
"350184","350320","13","1713"
"464386","350050","20","937"
"350147","350031","2","1453"
"350094","350211","14","2368"
"350028","350204","4","1346"
"350161","350398","17","2794"
"350168","350158","3","399"
"350087","350355","6","1130"
"350102","350028","14","1247"
"350146","350104","2","350"
"350187","350270","9","809"
"350036","350041","4","154"
"350194","350318","14","73"
"433648","350398","1","1816"
"350038","350156","11","21"
"350037","350030","8","1413"
"350023","350163","19","2440"
"350022","350039","10","1933"
"350018","350159","23","1805"
"350160","350146","6","2083"
"350025","350162","12","864"
"350084","350185","6","2046"
"350086","350012","11","1231"
"350017","350202","14","3258"
"350110","350102","11","1019"
"350158","350064","15","3032"
"350104","350353","2","941"
"350143","350107","7","2330"
"350005","350082","41","4395"
"350108","350120","4","377"
"350116","350049","10","1711"
"350138","350394","13","718"
"350030","350369","11","3519"
"350072","350078","17","3448"
"350166","350175","16","84"
"350135","350142","9","1469"
"350167","350177","12","1861"
"350109","350319","18","1857"
"350006","350182","14","3187"
"350171","350168","10","591"
"350019","350298","10","761"
"350063","350128","2","1317"
"350098","350202","28","2548"
"350011","350019","4","1766"
"350120","350078","18","1274"
"350069","350369","8","284"
"350186","350139","18","879"
"350122","350123","16","3172"
"350177","350190","10","2045"
"350082","350085","8","115"
"350172","489312","3","1840"
"350139","350118","19","1109"
"357758","350011","10","84"
"350074","350106","19","505"
"350129","350120","6","3037"
"350067","350004","13","2439"
"350107","350196","6","2599"
"350128","350127","9","133"
"350089","350031","19","443"
"350170","350149","11","2641"
"350155","350161","16","1158"
"350027","350035","5","333"
"350198","350064","8","3845"
"350140","350378","20","872"
"350197","350188","9","2483"
"350179","350134","16","2673"
"350175","350191","2","239"
"350106","350108","20","2069"
"350008","350009","11","3449"
"350040","350054","18","3368"
"350131","350307","9","1038"
"491615","350267","19","2409"
"350183","350184","5","3344"
"350145","350272","12","1781"
"350099","350021","11","1578"
"350095","350093","29","4698"
"350085","350139","1","3396"
"350013","350026","10","2899"
"350004","350270","5","2348"
"350050","350293","4","904"
"350035","350106","14","1628"
"350193","350172","9","3406"
"350075","350115","20","1427"
"350185","433648","6","3091"
"350125","350117","20","3239"
"350068","350004","2","462"
"576832","350053","10","25"
"350173","350076","18","1233"
"350014","350195","8","2842"
"350141","350152","18","2498"
"350136","350367","1","2675"
"350156","350113","8","1070"
"350148","350143","21","3266"
"350057","350184","8","533"
"350112","350280","7","2515"
"350169","350158","18","1133"
"350182","350153","10","3057"
"350015","350026","10","2293"
"350081","350009","20","2114"
"350115","350306","12","1223"
"350114","350118","1","3067"
"388018","350181","3","2118"
"350077","350076","1","2874"
"350126","350122","2","281"
"350071","350230","14","2004"
"350020","350257","13","757"
"350176","350173","20","2931"
"350044","350116","10","1317"
"350165","350327","24","4908"
"350174","350266","4","959"
"350032","350040","33","5964"
"350130","350243","17","2235"
"350055","350287","20","2234"
"350060","350356","18","1555"
"350162","350377","1","1126"
"350111","350046","2","2151"
"350133","350130","6","75"
"350054","350022","4","2969"
"350058","489312","4","935"
"350009","650417","18","394"
"350053","350340","2","2883"
"350041","350102","16","949"
"350192","350126","11","2092"
"350062","433648","11","3501"
"350113","350226","4","461"
"489312","350258","2","3521"
"350042","350051","18","1221"
"350150","350396","13","3424"
"350026","350285","2","1418"
"350091","350093","20","1889"
"350195","350184","20","2278"
"350189","350106","16","3028"
"350043","350322","11","2347"
"350080","350182","20","1709"
"350092","350089","20","1618"
"350002","350162","5","1417"
"350010","350021","5","1713"
"350039","350191","9","194"
"350052","350145","19","2351"
"350105","350224","20","3425"
"350016","350005","1","1418"
"350134","350141","11","2071"
"350059","350133","18","1624"
"350119","350240","18","2945"
"350188","350191","14","1981"
"350033","350264","1","3486"
"350021","350017","20","1421"
"350076","350075","4","2319"
"350046","350049","6","3573"
"350184","350274","4","3491"
"464386","350296","13","2089"
"350147","350127","25","2242"
"350094","350092","7","2736"
"350028","350127","9","2128"
"350161","350156","11","388"
"350168","350400","6","2683"
"350087","350171","14","2035"
"350102","350370","23","2818"
"350146","350108","13","769"
"350187","350170","7","1817"
"350036","350042","1","233"
"350194","350049","11","1177"
"433648","388018","22","1771"
"350038","350018","5","3372"
"350037","350038","18","3201"
"350023","350025","18","2610"
"350022","350045","8","1625"
"350018","350040","17","2940"
"350160","350147","10","1324"
"350025","350354","17","2629"
"350084","350216","6","688"
"350086","350331","7","1052"
"350017","350256","35","1440"
"350110","350103","7","1647"
"350158","350083","10","980"
"350104","433648","8","598"
"350143","350110","1","994"
"350005","350040","2","1528"
"350108","350097","9","751"
"350116","350068","1","2861"
"350138","350209","8","3175"
"350030","350023","6","3091"
"350072","350081","2","818"
"350166","350321","8","3538"
"350135","350127","5","438"
"350167","350231","5","2952"
"350109","350146","8","2759"
"350006","350009","5","383"
"350171","350169","18","121"
"350019","350179","4","1946"
"350063","433648","14","2191"
"350098","350298","4","2574"
"350011","350369","18","3054"
"350120","350081","12","3407"
"350069","350250","1","141"
"350186","350097","20","815"
"350177","350382","1","1399"
"350082","350086","15","1857"
"350172","350345","11","1651"
"350139","350133","17","5922"
"357758","350007","37","3032"
"350074","350112","16","1071"
"350129","350139","17","1765"
"350067","350058","18","3313"
"350107","350250","10","3111"
"350128","350139","16","154"
"350089","350081","10","562"
"350170","350395","5","1615"
"350155","350069","14","2888"
"350027","350120","19","2317"
"350198","350137","7","957"
"350140","350032","26","2976"
"350197","350192","5","591"
"350179","350188","19","2600"
"350175","350168","1","632"
"350106","350300","16","457"
"350008","350005","17","1340"
"350040","350070","14","168"
"350131","350134","20","922"
"491615","350129","5","3434"
"350145","350282","16","1049"
"350099","350094","16","2819"
"350095","350097","11","745"
"350085","350020","6","362"
"350013","350165","16","2609"
"350004","350289","4","2528"
"350050","350378","16","1201"
"350035","350256","4","1842"
"350193","350191","2","3007"
"350075","350169","14","1192"
"350185","350370","18","1493"
"350125","350148","12","374"
"350068","350077","2","1196"
"576832","350353","13","2824"
"350173","350172","2","1785"
"350014","350245","9","4"
"350141","350110","13","775"
"350136","350325","1","261"
"350156","350114","16","3327"
"350148","350335","18","127"
"350057","350234","15","2993"
"350112","350107","12","57"
"350169","350166","2","2844"
"350182","350156","4","2128"
"350015","350027","17","3195"
"350081","350021","16","2110"
"350115","350106","12","3558"
"350114","350119","6","3568"
"388018","350050","16","3241"
"350077","350353","7","448"
"350126","350123","4","128"
